# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4461.615159 0.98883396 0.02750403
4461.652365 0.95169507 0.02571539
4461.689571 0.94771544 0.02344569
4461.726778 0.95386821 0.02446185
4461.763985 1.00387535 0.02647450
4461.801192 0.98510054 0.02540782
4461.838400 0.96697232 0.02502370
4461.875607 0.98038832 0.02617645
4461.912816 0.94458976 0.02649351
4461.950024 0.96778632 0.02601172
4461.987233 0.96596908 0.02745427
4462.024442 0.99726705 0.02725484
4462.061652 1.00911140 0.02504354
4462.098861 0.95931681 0.02559783
4462.136071 0.96798435 0.02556595
4462.173282 0.96993162 0.02654856
4462.210492 0.98732867 0.03001306
4462.247703 0.99525194 0.02446156
4462.284915 0.98520537 0.02690143
4462.322126 1.01492039 0.02446079
4462.359338 1.03002391 0.02480106
4462.396550 0.95943817 0.02919761
4462.433763 0.99581025 0.02657164
4462.470976 0.96060873 0.02604611
4462.508189 0.98352690 0.02466558
4462.545402 0.94466690 0.02923675
4462.582616 0.99663169 0.02976014
4462.619830 0.98360777 0.02753737
4462.657045 0.99850906 0.02428707
4462.694259 0.97758367 0.02925437
4462.731474 0.99577721 0.02796832
4462.768690 1.01222114 0.02715441
4462.805905 0.95881628 0.02540472
4462.843121 0.96327692 0.02826983
4462.880338 0.96917744 0.02911793
4462.917554 0.93628814 0.02621400
4462.954771 0.94520021 0.02946135
4462.991988 0.98620076 0.02629114
4463.029206 0.92508759 0.02576931
4463.066424 0.96406508 0.02622501
4463.103642 0.99533694 0.02644076
4463.140860 0.93540836 0.02652828
4463.178079 0.96017298 0.02757549
4463.215298 0.95483701 0.02571846
4463.252517 0.95085124 0.02756291
4463.289737 0.93734726 0.02561894
4463.326957 0.99952297 0.02910474
4463.364177 0.95431923 0.02731338
4463.401398 1.01171484 0.02580285
4463.438619 0.99367618 0.02942385
4463.475840 0.94609994 0.02389698
4463.513061 0.95987630 0.02459453
4463.550283 0.99232552 0.02553405
4463.587505 0.94020469 0.02863694
4463.624728 0.96678137 0.02582798
4463.661951 0.93651597 0.02680576
4463.699174 0.96347441 0.02772323
4463.736397 1.00779443 0.02693137
4463.773621 0.99369088 0.02728673
4463.810845 0.99475319 0.02785285
4463.848069 0.99021727 0.02513106
4463.885294 0.96762656 0.02577639
4463.922519 1.00288406 0.02841819
4463.959744 0.96098088 0.02831435
4463.996970 0.94603366 0.02816265
4464.034196 0.97852984 0.03040508
4464.071422 0.97274957 0.02527422
4464.108648 0.95674936 0.02665113
4464.145875 0.96471842 0.02793690
4464.183102 0.96083135 0.03244316
4464.220330 0.95906264 0.02977367
4464.257557 0.97966047 0.02525505
4464.294785 0.97994028 0.02698296
4464.332014 0.96210624 0.02794997
4464.369243 0.95653064 0.03073950
4464.406471 0.94873424 0.02997517
4464.443701 0.99695709 0.02574653
4464.480930 1.00045346 0.02699507
4464.518160 0.98600505 0.02916879
4464.555391 0.99349924 0.02853672
4464.592621 0.94093531 0.02931161
4464.629852 1.00198206 0.02627913
4464.667083 0.94334771 0.02731562
4464.704315 0.97302231 0.03129239
4464.741546 0.94983969 0.02577882
4464.778778 0.97971785 0.02729477
4464.816011 0.95257064 0.02552473
4464.853244 0.94617971 0.02866308
4464.890477 0.93589964 0.02335516
4464.927710 0.96853738 0.02587515
4464.964944 0.94208661 0.02920434
4465.002178 0.96634785 0.02895910
4465.039412 0.96244821 0.02702040
4465.076646 0.93769644 0.02686014
4465.113881 0.96056490 0.02641355
4465.151116 0.93792232 0.02727372
4465.188352 0.95989114 0.02800792
4465.225588 0.97358927 0.02801123
4465.262824 1.05471495 0.02954782
4465.300060 0.97249640 0.02273019
4465.337297 0.95754828 0.02806371
4465.374534 0.93173668 0.02515977
4465.411772 0.90960204 0.02835615
4465.449009 0.92792799 0.02408140
4465.486247 0.96253046 0.02352210
4465.523485 0.93950978 0.02676839
4465.560724 0.94893151 0.03256078
4465.597963 0.94100317 0.02672755
4465.635202 0.97365235 0.02844596
4465.672442 0.97301281 0.02964939
4465.709682 0.95443703 0.02298810
4465.746922 0.94346576 0.02934686
4465.784162 0.95573808 0.02525353
4465.821403 0.95550720 0.02360300
4465.858644 0.92025990 0.02509435
4465.895886 0.96289639 0.02726696
4465.933127 0.92008784 0.02641858
4465.970369 0.94782212 0.02584665
4466.007612 0.98924603 0.02721943
4466.044854 0.99575406 0.02616284
4466.082097 0.98085442 0.02681447
4466.119341 0.96985392 0.02813735
4466.156584 0.95977290 0.02884899
4466.193828 0.92083047 0.02624660
4466.231072 0.92539415 0.02972610
4466.268317 0.96987143 0.02611923
4466.305562 0.92339955 0.02918350
4466.342807 0.96577366 0.02782300
4466.380052 0.97251660 0.02842109
4466.417298 0.94722359 0.02252963
4466.454544 0.95815240 0.02606725
4466.491790 0.94092498 0.02794145
4466.529037 0.95599266 0.02692906
4466.566284 0.95138328 0.02624336
4466.603531 0.95013390 0.02633888
4466.640779 0.93172947 0.02920358
4466.678027 0.94301393 0.02962670
4466.715275 0.91776519 0.03211186
4466.752524 0.91954613 0.02748812
4466.789773 1.02141922 0.02655431
4466.827022 0.95462618 0.02586401
4466.864271 0.98149333 0.02697918
4466.901521 0.96488712 0.02413467
4466.938771 0.95111717 0.02901919
4466.976022 0.98886923 0.02694728
4467.013272 0.94448927 0.02917727
4467.050523 0.94221446 0.02351455
4467.087775 0.98915554 0.02549466
4467.125026 0.95280602 0.02628854
4467.162278 0.91027972 0.02392048
4467.199531 0.94381314 0.02755177
4467.236783 0.94430371 0.02873046
4467.274036 0.96829158 0.02922696
4467.311289 0.90514581 0.02689591
4467.348543 0.93151228 0.03018306
4467.385797 0.96139563 0.02765577
4467.423051 0.97081905 0.02377957
4467.460305 0.98525566 0.02624274
4467.497560 0.94495104 0.02562126
4467.534815 0.97935073 0.02933608
4467.572070 0.94968367 0.02949692
4467.609326 0.98500038 0.02844016
4467.646582 0.96277971 0.02764286
4467.683838 0.92213104 0.02590938
4467.721095 0.93124513 0.02516662
4467.758352 0.93220271 0.02951888
4467.795609 0.94160470 0.02751925
4467.832867 0.93962093 0.02672725
4467.870125 0.94056700 0.02673521
4467.907383 0.94271415 0.02927421
4467.944641 0.95784393 0.02467835
4467.981900 0.99738246 0.02631183
4468.019159 0.97624769 0.02599113
4468.056419 0.93605586 0.02722516
4468.093678 0.92695432 0.02841015
4468.130938 0.93993364 0.02850097
4468.168199 0.96652636 0.02781031
4468.205459 0.90560499 0.02959918
4468.242720 0.85383462 0.02690641
4468.279982 0.93786953 0.03235710
4468.317243 0.90942796 0.02885553
4468.354505 0.92594791 0.03053967
4468.391767 0.96107440 0.02783425
4468.429030 0.89422654 0.02925885
4468.466293 0.91342903 0.02884135
4468.503556 0.95180718 0.02675035
4468.540819 0.93055141 0.03196162
4468.578083 0.94110554 0.02980762
4468.615347 0.94317925 0.02496387
4468.652612 0.91835133 0.02521499
4468.689876 0.89415171 0.02922065
4468.727141 0.86199798 0.02793861
4468.764407 0.91569945 0.02959589
4468.801672 0.92834194 0.03034269
4468.838938 0.90762577 0.02573894
4468.876205 0.93645552 0.02873455
4468.913471 0.91913538 0.02613654
4468.950738 0.88968960 0.02927959
4468.988005 0.91250607 0.02937267
4469.025273 0.91210283 0.02909552
4469.062541 0.86156274 0.02950912
4469.099809 0.90992276 0.02699929
4469.137077 0.87925253 0.03002404
4469.174346 0.88869038 0.02753315
4469.211615 0.88870604 0.02697169
4469.248884 0.90434314 0.02783750
4469.286154 0.89047688 0.02578312
4469.323424 0.89521925 0.02687193
4469.360694 0.92116411 0.02742290
4469.397965 0.88014885 0.02912007
4469.435236 0.84550391 0.02849813
4469.472507 0.86180628 0.02705108
4469.509779 0.91853933 0.02997755
4469.547050 0.90150388 0.02589677
4469.584323 0.85751585 0.03221629
4469.621595 0.87524323 0.02966082
4469.658868 0.89358255 0.02749773
4469.696141 0.83320138 0.02470892
4469.733414 0.84266735 0.02853755
4469.770688 0.84872052 0.03221409
4469.807962 0.85108814 0.02764413
4469.845237 0.80020976 0.02485385
4469.882511 0.81382807 0.02670342
4469.919786 0.80365524 0.02906751
4469.957061 0.81236747 0.03112216
4469.994337 0.78483850 0.02868188
4470.031613 0.79500320 0.02643804
4470.068889 0.79806088 0.02859314
4470.106166 0.75847653 0.02621877
4470.143442 0.79813992 0.02815049
4470.180720 0.76618769 0.03083939
4470.217997 0.75701377 0.02823477
4470.255275 0.74674936 0.02503659
4470.292553 0.77942905 0.03078044
4470.329831 0.73949911 0.02526850
4470.367110 0.76183305 0.02660644
4470.404389 0.79671338 0.02764859
4470.441668 0.73621629 0.02727184
4470.478948 0.75353156 0.02906284
4470.516228 0.76893186 0.02920928
4470.553508 0.77510037 0.02616342
4470.590789 0.71478759 0.03045783
4470.628069 0.69458564 0.02794359
4470.665351 0.73124419 0.02636911
4470.702632 0.68509478 0.02837357
4470.739914 0.68297261 0.02741662
4470.777196 0.72036725 0.02696603
4470.814479 0.72424002 0.02520580
4470.851761 0.75724682 0.03016975
4470.889044 0.70154937 0.03080146
4470.926328 0.72208090 0.02638521
4470.963611 0.70490341 0.03020475
4471.000895 0.68947628 0.02548400
4471.038180 0.66798343 0.02798741
4471.075464 0.71545718 0.02727148
4471.112749 0.73024781 0.02764118
4471.150034 0.72297311 0.02612388
4471.187320 0.67200876 0.02625164
4471.224606 0.65999571 0.02863826
4471.261892 0.74788453 0.02869689
4471.299178 0.67405976 0.02735646
4471.336465 0.67428361 0.02701956
4471.373752 0.69310597 0.03048751
4471.411040 0.66602005 0.02502097
4471.448327 0.64670683 0.02718226
4471.485615 0.61774851 0.03106022
4471.522904 0.67802026 0.02622906
4471.560192 0.70953748 0.02606371
4471.597481 0.64545787 0.02868282
4471.634771 0.69051826 0.03160421
4471.672060 0.69707536 0.02937809
4471.709350 0.70203219 0.03177674
4471.746640 0.68147555 0.02794450
4471.783931 0.65810611 0.02707284
4471.821221 0.69190811 0.02443306
4471.858513 0.69523421 0.02846552
4471.895804 0.66266959 0.03011332
4471.933096 0.66978687 0.02543498
4471.970388 0.69838168 0.02908624
4472.007680 0.73253428 0.02705758
4472.044973 0.71706080 0.02909079
4472.082266 0.66804946 0.02953649
4472.119559 0.69838498 0.02672695
4472.156853 0.68575437 0.03023419
4472.194147 0.69079100 0.02729566
4472.231441 0.69564073 0.03033615
4472.268736 0.69473225 0.02578891
4472.306030 0.71532515 0.02611963
4472.343326 0.72488540 0.02913267
4472.380621 0.73262613 0.02742020
4472.417917 0.73735913 0.02748864
4472.455213 0.76803732 0.03060926
4472.492509 0.72954425 0.02995593
4472.529806 0.70852467 0.02505221
4472.567103 0.76025298 0.02673717
4472.604401 0.75204333 0.02650198
4472.641698 0.76265127 0.02818503
4472.678996 0.77618474 0.02847355
4472.716294 0.76847779 0.02638394
4472.753593 0.70367262 0.03027773
4472.790892 0.72873170 0.03171060
4472.828191 0.75882008 0.03061440
4472.865491 0.80983049 0.02742339
4472.902791 0.79561360 0.02464473
4472.940091 0.84309064 0.02965224
4472.977391 0.81071930 0.02887758
4473.014692 0.80254945 0.02891259
4473.051993 0.78309900 0.03202328
4473.089294 0.82436730 0.02634875
4473.126596 0.83303280 0.02666759
4473.163898 0.84270195 0.02540337
4473.201200 0.80726848 0.02817535
4473.238503 0.86529887 0.02923325
4473.275806 0.86346259 0.02670208
4473.313109 0.85300050 0.02501747
4473.350413 0.85400003 0.02711221
4473.387717 0.84983918 0.02770735
4473.425021 0.87899765 0.02671397
4473.462325 0.89349184 0.02511238
4473.499630 0.92719962 0.02445342
4473.536935 0.85191250 0.02823352
4473.574241 0.83845065 0.02980537
4473.611547 0.90149774 0.02757402
4473.648853 0.89778445 0.02163897
4473.686159 0.86850245 0.02858637
4473.723466 0.88714208 0.02446195
4473.760773 0.87690651 0.02792894
4473.798080 0.87354197 0.02886755
4473.835388 0.87423785 0.02624971
4473.872696 0.91018725 0.02707645
4473.910004 0.90154582 0.02709858
4473.947312 0.92283008 0.03094350
4473.984621 0.91099608 0.02556097
4474.021930 0.90649016 0.02863830
4474.059240 0.90777037 0.02544391
4474.096550 0.86248048 0.02337638
4474.133860 0.89838901 0.02801668
4474.171170 0.88947053 0.02527039
4474.208481 0.90788981 0.02614042
4474.245792 0.92157108 0.02689559
4474.283103 0.97071646 0.02764889
4474.320415 0.95616749 0.02700638
4474.357727 0.89919524 0.03043381
4474.395039 0.94504776 0.02744791
4474.432352 0.96586808 0.02904353
4474.469665 0.85629014 0.02696463
4474.506978 0.87629448 0.02935219
4474.544291 0.91051771 0.02980770
4474.581605 0.93661503 0.02596666
4474.618919 0.98272162 0.02516457
4474.656234 0.92540871 0.02888524
4474.693549 0.93818665 0.02698086
4474.730864 0.92499912 0.02629161
4474.768179 0.92673249 0.02547179
4474.805495 0.92435900 0.02757338
4474.842811 0.94835715 0.03121173
4474.880127 0.89593471 0.03206866
4474.917444 0.89905411 0.02455552
4474.954761 0.95352609 0.02618679
4474.992078 0.91824749 0.02929257
4475.029396 0.96417421 0.02997779
4475.066713 0.95297328 0.02788120
4475.104032 0.96317240 0.02877849
4475.141350 0.92290933 0.02884843
4475.178669 0.93313192 0.03393352
4475.215988 0.95219768 0.02969230
4475.253308 0.93574131 0.02964740
4475.290627 0.90251083 0.02705185
4475.327947 0.94145886 0.02735799
4475.365268 0.95049863 0.02954162
4475.402588 0.97497596 0.02985881
4475.439909 0.95348534 0.02480115
4475.477231 0.98394115 0.02373240
4475.514552 0.92830249 0.02812905
4475.551874 0.91406786 0.03182137
4475.589197 0.97008831 0.02713648
4475.626519 0.91943183 0.02360738
4475.663842 0.99019927 0.03072463
4475.701165 0.97271590 0.02963657
4475.738489 0.95603462 0.02834331
4475.775812 0.98747331 0.02526367
4475.813137 0.97434954 0.02764193
4475.850461 0.93538832 0.02792422
4475.887786 0.98639744 0.02648770
4475.925111 0.97964313 0.02503565
4475.962436 0.95998119 0.02992293
4475.999762 0.93775195 0.02958973
4476.037088 0.95262972 0.02729012
4476.074414 0.94894954 0.02952419
4476.111741 0.91761549 0.02888325
4476.149067 0.93863884 0.02484126
4476.186395 0.94654971 0.02507856
4476.223722 0.93289127 0.02857883
4476.261050 0.95330083 0.02368277
4476.298378 0.96396195 0.02774312
4476.335707 0.91477491 0.02516450
4476.373035 0.97579222 0.02833251
4476.410365 0.98469887 0.02639395
4476.447694 0.97135119 0.02676437
4476.485024 0.96914035 0.02386295
4476.522354 0.92310255 0.02482916
4476.559684 0.95895174 0.02420552
4476.597015 0.97209791 0.02944488
4476.634346 0.95305712 0.02908621
4476.671677 0.99604095 0.02761198
4476.709008 0.96383600 0.02519570
4476.746340 0.96244492 0.02769527
4476.783673 0.89586672 0.02567791
4476.821005 0.92418427 0.02980964
4476.858338 0.99335660 0.02901056
4476.895671 0.97583902 0.02650065
4476.933005 0.94386721 0.02702527
4476.970338 0.96736614 0.02645617
4477.007672 0.98529323 0.02895091
4477.045007 0.92859613 0.02650128
4477.082341 0.92551212 0.02815367
4477.119676 0.98430157 0.02548247
4477.157012 1.00098420 0.02436280
4477.194347 1.02788484 0.02804260
4477.231683 0.95159572 0.03004993
4477.269020 0.91468524 0.03252048
4477.306356 0.98062823 0.02867698
4477.343693 0.98889820 0.02764870
4477.381030 0.97777188 0.02958847
4477.418368 0.95866180 0.02505717
4477.455705 1.02525364 0.02421639
4477.493044 0.97388643 0.02718512
4477.530382 0.96651295 0.02883123
4477.567721 0.99329731 0.02907903
4477.605060 0.95979533 0.02558226
4477.642399 0.91206332 0.02542904
4477.679739 0.98165215 0.02992905
4477.717079 0.99529059 0.02566074
4477.754419 0.98280657 0.02496205
4477.791760 0.98355411 0.02760206
4477.829101 1.01248515 0.02494212
4477.866442 0.96965516 0.02858215
4477.903783 0.97257774 0.02861650
4477.941125 0.95304304 0.02975815
4477.978467 0.97644654 0.02608633
4478.015810 0.94349763 0.02754797
4478.053153 0.99502751 0.02922652
4478.090496 1.01801161 0.02471920
4478.127839 0.98185768 0.02304689
4478.165183 0.93931829 0.02970810
4478.202527 0.93856473 0.02551740
4478.239871 1.02383542 0.02530603
4478.277216 0.98181409 0.02523390
4478.314561 1.01327194 0.03000183
4478.351906 1.01758019 0.02760501
4478.389252 1.00475709 0.02630275
4478.426598 0.98492161 0.02913463
4478.463944 0.99219028 0.02901701
4478.501290 0.96604229 0.02833670
4478.538637 1.02158726 0.02790477
4478.575984 1.01879554 0.02632468
4478.613332 0.97234715 0.02603258
4478.650680 0.93747054 0.02673587
4478.688028 0.93435695 0.02711228
4478.725376 0.98165712 0.02770037
4478.762725 0.99640305 0.03094280
4478.800074 0.94696997 0.02883818
4478.837423 0.93122259 0.02841019
4478.874773 0.98069376 0.02822290
4478.912123 0.95388504 0.03159037
4478.949473 0.95289039 0.02558714
4478.986824 0.97166475 0.02861893
4479.024174 0.93937999 0.02613874
4479.061526 0.98789322 0.02986887
4479.098877 1.02543343 0.02448875
4479.136229 1.00425794 0.02724594
4479.173581 0.97345794 0.02351545
4479.210934 0.96327755 0.02543434
4479.248286 0.98724536 0.03050059
4479.285639 1.01035162 0.02408435
4479.322993 1.02572504 0.02753962
4479.360346 0.97678015 0.02903951
4479.397700 0.99658798 0.02543371
4479.435055 0.99867249 0.02951489
4479.472409 0.97740354 0.03047512
4479.509764 0.97941040 0.02515854
4479.547120 0.98280804 0.02774034
4479.584475 0.97427104 0.02907781
4479.621831 0.97868276 0.02863687
4479.659187 0.98220414 0.02855277
4479.696544 0.91007241 0.02830104
4479.733901 0.90350586 0.02724314
4479.771258 0.92605160 0.02801003
4479.808615 0.99320394 0.02583877
4479.845973 0.97082887 0.03071488
4479.883331 0.97567859 0.03115052
4479.920689 0.99793962 0.03140132
4479.958048 0.95147732 0.02664319
4479.995407 0.92704272 0.02414437
4480.032766 0.91887499 0.02679260
4480.070126 0.92960661 0.02824494
4480.107486 0.93400858 0.03106207
4480.144846 0.92538409 0.02908697
4480.182206 0.94231937 0.02762055
4480.219567 0.92847990 0.02893909
4480.256928 0.97742104 0.02405395
4480.294290 0.92672138 0.03085074
4480.331652 0.91968376 0.02965236
4480.369014 0.89863116 0.02829361
4480.406376 0.88338224 0.02779856
4480.443739 0.89009126 0.02687395
4480.481102 0.91482374 0.02887536
4480.518465 0.91622905 0.02877978
4480.555829 0.92320011 0.02722601
4480.593193 0.89160845 0.02697205
4480.630557 0.90950537 0.02911900
4480.667922 0.90346639 0.02726917
4480.705287 0.91285609 0.02900706
4480.742652 0.90569440 0.02744288
4480.780017 0.88160325 0.03033961
4480.817383 0.89932735 0.02791295
4480.854749 0.89054464 0.02782899
4480.892116 0.88934325 0.02630069
4480.929483 0.87884041 0.02672689
4480.966850 0.95647439 0.02814275
4481.004217 0.94256059 0.02611623
4481.041585 0.87739661 0.02482847
4481.078953 0.89347962 0.02979582
4481.116321 0.85748170 0.02724670
4481.153690 0.89939765 0.02702029
4481.191059 0.91468053 0.02451370
4481.228428 0.85648803 0.02643298
4481.265798 0.89589993 0.02693279
4481.303168 0.92148187 0.02745105
4481.340538 0.92438693 0.02723721
4481.377908 0.93601235 0.02662840
4481.415279 0.93090548 0.02933562
4481.452650 0.95252791 0.02766235
4481.490022 0.92922984 0.02618625
4481.527393 0.88632750 0.02482636
4481.564766 0.89070500 0.02743185
4481.602138 0.94409746 0.02912321
4481.639511 0.92810647 0.02838886
4481.676884 0.97906428 0.02533055
4481.714257 0.94210630 0.02791240
4481.751631 0.87634862 0.02993554
4481.789005 0.91029914 0.02509161
4481.826379 0.91735176 0.02781021
4481.863753 0.93322993 0.02978416
4481.901128 0.88835218 0.02530466
4481.938503 0.94385585 0.03085704
4481.975879 0.92233539 0.02893000
4482.013255 0.93511824 0.02730299
4482.050631 0.93399883 0.02468741
4482.088007 0.91984565 0.02369496
4482.125384 0.93319401 0.02666287
4482.162761 0.92919081 0.02765851
4482.200138 0.95116386 0.02580044
4482.237516 0.92644325 0.02779859
4482.274894 0.89835435 0.02777857
4482.312272 0.84203116 0.02683682
4482.349651 0.90174862 0.02719166
4482.387030 0.93310290 0.02563773
4482.424409 0.92998831 0.02780539
4482.461789 0.95218697 0.02343752
4482.499169 0.94170984 0.02605710
4482.536549 0.89611371 0.02691890
4482.573929 0.95451568 0.03078076
4482.611310 0.92079171 0.02358023
4482.648691 0.93685675 0.02442693
4482.686073 0.91710079 0.02667754
4482.723454 0.91813744 0.02624704
4482.760836 0.95944572 0.02818881
4482.798219 0.98127429 0.03012600
4482.835601 0.95306190 0.02711902
4482.872984 0.92819052 0.02769046
4482.910368 0.93311781 0.02838921
4482.947751 0.98381714 0.03019434
4482.985135 0.97727286 0.02988281
4483.022519 0.97616669 0.02249504
4483.059904 1.00362320 0.02546219
4483.097289 0.98407476 0.03143099
4483.134674 0.99065844 0.02394927
4483.172059 0.93943751 0.02966488
4483.209445 0.95500076 0.02498633
4483.246831 0.95436068 0.02427242
4483.284218 0.97911013 0.02591075
4483.321605 0.98280022 0.02660956
4483.358992 0.95693420 0.02866571
4483.396379 1.01056684 0.02502677
4483.433767 0.95948761 0.02471742
4483.471155 0.99199833 0.02532541
4483.508543 1.01351785 0.02889133
4483.545931 1.03467498 0.02612191
4483.583320 1.02671321 0.02598183
4483.620710 0.96123563 0.02671142
4483.658099 1.00643298 0.02817081
4483.695489 0.97512800 0.02678460
4483.732879 1.00585319 0.02768238
4483.770269 0.99664068 0.03175395
4483.807660 0.97547188 0.02800066
4483.845051 0.98036841 0.02491525
4483.882443 0.96870962 0.02897021
4483.919834 0.98838201 0.02777759
4483.957226 1.00687492 0.03060978
4483.994619 1.01840478 0.02816868
4484.032011 0.98835153 0.02773169
4484.069404 0.99837678 0.02561737
4484.106798 0.99133227 0.02739995
4484.144191 0.94272684 0.02881640
4484.181585 0.95025117 0.02794845
4484.218979 0.98877092 0.02562642
4484.256374 1.00725294 0.02725898
4484.293769 1.01448400 0.02692151
4484.331164 1.04251731 0.02738553
4484.368559 1.03527992 0.02448310
4484.405955 0.99856516 0.02779396
4484.443351 0.97685818 0.02818873
4484.480748 1.00390142 0.03049140
4484.518144 1.02660075 0.02758215
4484.555541 0.96674730 0.02729599
4484.592939 1.00740555 0.02518750
4484.630336 1.04527822 0.02285796
4484.667734 1.05425651 0.02800339
4484.705132 1.04044149 0.02440059
4484.742531 0.98348882 0.02725592
4484.779930 1.01475015 0.02769997
4484.817329 1.00032983 0.03083431
4484.854729 0.97152594 0.02863318
4484.892128 1.02314647 0.02856679
4484.929529 0.94777906 0.02612289
4484.966929 0.96860865 0.02781704
4485.004330 1.01325038 0.02721831
4485.041731 0.96986482 0.03049062
4485.079132 0.97704826 0.02552150
4485.116534 0.96095635 0.02849234
4485.153936 0.98330984 0.02784691
4485.191338 0.96948748 0.02675589
4485.228741 0.95342219 0.02881212
4485.266144 1.01237548 0.02544011
4485.303547 0.96587440 0.02887213
4485.340951 0.96870736 0.02783676
4485.378354 0.99694592 0.02624401
4485.415759 0.99043799 0.02726330
4485.453163 1.01641739 0.02559060
4485.490568 0.96118740 0.03030211
4485.527973 0.94667569 0.02757331
4485.565378 1.00145713 0.02957318
4485.602784 1.00538248 0.02607812
4485.640190 1.02837323 0.02690252
4485.677597 1.01409352 0.02687077
4485.715003 0.97693647 0.02840403
4485.752410 0.96929998 0.02947887
4485.789818 1.02679037 0.02793161
4485.827225 0.98092962 0.02833532
4485.864633 0.96443949 0.02492067
4485.902041 1.00393397 0.02728854
4485.939450 0.94973242 0.02961204
4485.976859 0.99011100 0.02723167
4486.014268 1.00138477 0.02766740
4486.051677 1.01929556 0.02787789
4486.089087 0.96335027 0.02725622
4486.126497 1.00677946 0.02489119
4486.163908 1.01244179 0.02588644
4486.201319 0.99810620 0.02534086
4486.238730 0.99147600 0.02644243
4486.276141 0.98991027 0.02557172
4486.313553 0.98976474 0.02754987
4486.350965 0.98261233 0.02655407
4486.388377 1.03039541 0.02533746
4486.425790 0.99148668 0.02555304
4486.463202 1.01265485 0.02773698
4486.500616 0.99514282 0.02754368
4486.538029 0.99992200 0.02593422
4486.575443 1.03243766 0.02791930
4486.612857 0.99718161 0.02673396
4486.650272 0.95758343 0.02695855
4486.687687 1.00317065 0.02907440
4486.725102 0.99197497 0.02858748
4486.762517 1.01115653 0.02545028
4486.799933 1.00553287 0.02901259
4486.837349 1.00705079 0.02698933
4486.874765 0.99670985 0.02573600
4486.912182 0.94438591 0.02753235
4486.949599 0.96295873 0.02926286
4486.987016 0.98758831 0.02809903
4487.024434 0.95353437 0.02395904
4487.061852 0.99332773 0.02981742
4487.099270 0.98704452 0.02496030
4487.136688 1.01407068 0.02440563
4487.174107 1.01424059 0.02531899
4487.211526 1.00945353 0.02706692
4487.248946 1.06308817 0.02535564
4487.286366 1.04455239 0.02475349
4487.323786 0.96490026 0.02919083
4487.361206 0.94735839 0.02844763
4487.398627 0.94649420 0.02774119
4487.436048 0.96587378 0.02905465
4487.473469 1.00759440 0.02714416
4487.510891 0.95694922 0.02577957
4487.548313 0.98271112 0.02702305
4487.585735 0.99988149 0.02546907
4487.623158 1.06063395 0.02623411
4487.660581 0.98100344 0.02708949
4487.698004 0.96195243 0.02707163
4487.735427 0.95159843 0.02567758
4487.772851 1.00566825 0.02748955
4487.810275 0.97694948 0.02747713
4487.847700 0.99593831 0.02587603
4487.885125 0.93782263 0.02940414
4487.922550 1.02262027 0.02294931
4487.959975 0.98124143 0.02707114
4487.997401 0.97310795 0.02757189
4488.034827 1.01162846 0.02604435
4488.072253 0.98945426 0.02494790
4488.109680 0.97728344 0.02453303
4488.147107 0.98925345 0.02343556
4488.184534 0.99374185 0.02932044
4488.221962 1.01300340 0.02562634
4488.259390 1.01549994 0.02767810
4488.296818 0.96521530 0.02943896
4488.334246 0.97089848 0.02926300
4488.371675 0.97297093 0.02722413
4488.409104 0.97303719 0.02363535
4488.446534 1.01337800 0.02534277
4488.483963 0.98049430 0.02419841
4488.521394 0.93955712 0.02443705
4488.558824 0.96169805 0.02370559
4488.596255 0.99169563 0.02444787
4488.633686 1.01543611 0.02630521
4488.671117 0.97061774 0.02515946
4488.708549 1.01472134 0.02666457
4488.745981 0.98224603 0.02730721
4488.783413 0.99521802 0.02770029
4488.820845 0.95656481 0.02525538
4488.858278 0.97075675 0.02755313
4488.895712 0.98493027 0.02950175
4488.933145 0.98235056 0.02864136
4488.970579 1.04062098 0.02658420
4489.008013 1.03491133 0.02596838
4489.045448 0.96183128 0.02430009
4489.082882 0.94055444 0.02822074
4489.120317 1.00085748 0.02507520
4489.157753 0.99598003 0.02739002
4489.195188 0.94664578 0.02790352
4489.232624 0.96167175 0.02706717
4489.270061 0.94174261 0.02752826
4489.307497 0.97797861 0.02784504
4489.344934 1.03803181 0.02682294
4489.382372 0.98763534 0.02614406
4489.419809 0.95481618 0.02895585
4489.457247 1.02020997 0.02686501
4489.494685 0.99566980 0.02766716
4489.532124 1.00042296 0.03005611
4489.569563 0.95428454 0.02911006
4489.607002 1.00858707 0.02783404
4489.644441 1.02860740 0.02537721
4489.681881 1.00663594 0.02933940
4489.719321 0.95667236 0.02472009
4489.756761 0.97000785 0.02761412
4489.794202 1.02144868 0.02511270
4489.831643 0.98020008 0.02601465
4489.869084 1.00046516 0.02839179
4489.906526 1.02810866 0.02646139
4489.943968 0.99354816 0.02582472
4489.981410 1.03468430 0.02507576
4490.018853 0.98379599 0.02760143
4490.056296 1.01976981 0.02620327
4490.093739 1.00187638 0.03035148
4490.131182 0.96847555 0.02757856
4490.168626 0.99344979 0.02967866
4490.206070 0.91453427 0.02291011
4490.243515 0.97303320 0.02801540
4490.280960 0.99478902 0.02934738
4490.318405 1.00345873 0.02641694
4490.355850 1.02786686 0.02600265
4490.393296 1.04854794 0.02556542
