# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4490.617976 0.99575391 0.00344056
4490.655424 1.00123401 0.00342487
4490.692873 1.00448233 0.00304273
4490.730321 1.00028918 0.00311102
4490.767770 1.00076096 0.00323046
4490.805219 1.00160075 0.00318258
4490.842668 1.00063771 0.00340612
4490.880118 0.99858924 0.00285792
4490.917568 0.99408010 0.00320326
4490.955019 0.99769865 0.00287392
4490.992469 1.00285228 0.00310239
4491.029920 1.00368291 0.00300444
4491.067372 1.00264743 0.00356638
4491.104823 1.00176526 0.00305855
4491.142275 1.00261021 0.00339247
4491.179727 1.00346122 0.00323391
4491.217180 0.99879102 0.00330277
4491.254633 0.99577644 0.00335817
4491.292086 1.00150379 0.00314770
4491.329540 1.00464219 0.00292810
4491.366993 1.00426926 0.00280249
4491.404448 0.99905319 0.00330908
4491.441902 0.99854899 0.00277004
4491.479357 0.99872868 0.00315884
4491.516812 0.99277793 0.00331019
4491.554267 0.99629227 0.00319076
4491.591723 1.00511507 0.00337639
4491.629179 0.99710671 0.00288496
4491.666635 0.99670021 0.00306435
4491.704092 1.00034585 0.00310978
4491.741549 0.99888876 0.00305984
4491.779006 1.00612437 0.00264584
4491.816464 1.00619541 0.00328596
4491.853921 1.00306921 0.00314507
4491.891380 0.99970443 0.00315118
4491.928838 1.00052805 0.00314901
4491.966297 1.00212244 0.00312103
4492.003756 1.00199207 0.00314593
4492.041215 1.00121253 0.00308766
4492.078675 1.00117374 0.00302712
4492.116135 0.99942622 0.00287209
4492.153596 0.99994392 0.00311713
4492.191056 1.00044690 0.00316300
4492.228517 1.00298430 0.00357336
4492.265979 0.99868438 0.00337761
4492.303440 0.99795775 0.00323285
4492.340902 0.99388318 0.00360841
4492.378364 0.99946561 0.00281548
4492.415827 1.00066375 0.00330759
4492.453290 1.00237180 0.00326758
4492.490753 1.00033046 0.00305306
4492.528217 1.00061325 0.00359443
4492.565680 1.00698643 0.00286670
4492.603144 1.00362023 0.00291777
4492.640609 1.00017660 0.00342132
4492.678074 0.99582588 0.00338928
4492.715539 1.00480582 0.00286655
4492.753004 1.00104339 0.00271422
4492.790470 0.99638569 0.00316141
4492.827936 1.00058379 0.00327482
4492.865402 1.00025966 0.00349606
4492.902869 0.99440232 0.00330532
4492.940336 0.99604630 0.00341084
4492.977803 1.00356251 0.00279742
4493.015270 1.00099942 0.00293607
4493.052738 0.99789484 0.00350337
4493.090206 1.00110699 0.00293763
4493.127675 1.00054959 0.00269043
4493.165144 0.99593213 0.00292074
4493.202613 1.00409063 0.00294472
4493.240082 1.00333680 0.00343448
4493.277552 1.00768980 0.00338789
4493.315022 1.00401107 0.00312499
4493.352493 0.99370671 0.00300127
4493.389963 0.99831527 0.00312567
4493.427434 1.00151592 0.00360256
4493.464906 0.99868849 0.00363857
4493.502377 1.00084426 0.00315540
4493.539849 1.00495135 0.00281272
4493.577321 0.99926287 0.00327283
4493.614794 0.99565374 0.00277163
4493.652267 0.99412506 0.00325106
4493.689740 0.99900251 0.00334023
4493.727213 1.00460760 0.00287757
4493.764687 1.00152144 0.00342656
4493.802161 1.00373497 0.00341773
4493.839636 0.99906144 0.00296210
4493.877111 0.99602956 0.00310759
4493.914586 1.00157135 0.00324096
4493.952061 0.99957082 0.00318092
4493.989537 0.99644695 0.00309257
4494.027013 0.99629250 0.00321093
4494.064489 1.00445179 0.00330418
4494.101966 1.00521940 0.00287767
4494.139442 1.00231234 0.00304636
4494.176920 0.99946623 0.00346579
4494.214397 1.00066682 0.00293898
4494.251875 0.99940246 0.00296587
4494.289353 0.99940996 0.00312053
4494.326832 1.00038519 0.00334677
4494.364311 0.99955321 0.00384210
4494.401790 0.99875669 0.00314186
4494.439269 1.00394395 0.00293003
4494.476749 1.00351950 0.00309872
4494.514229 1.00258162 0.00286423
4494.551709 0.99937001 0.00332287
4494.589190 0.99989129 0.00299200
4494.626671 1.00106537 0.00309367
4494.664152 0.99693225 0.00338514
4494.701634 0.99839186 0.00364789
4494.739116 0.99910712 0.00334460
4494.776598 1.00093810 0.00317762
4494.814081 1.00030707 0.00292314
4494.851564 0.99818006 0.00338127
4494.889047 1.00053746 0.00294577
4494.926530 1.00127755 0.00330736
4494.964014 1.00263376 0.00296584
4495.001498 0.99964443 0.00306046
4495.038983 0.99733318 0.00343255
4495.076467 1.00036591 0.00312468
4495.113952 1.00059708 0.00298317
4495.151438 1.00368922 0.00304116
4495.188923 1.00482802 0.00285702
4495.226409 1.00227978 0.00327942
4495.263896 1.00043986 0.00317871
4495.301382 1.00065370 0.00328064
4495.338869 1.00016935 0.00340638
4495.376357 1.00024518 0.00328911
4495.413844 0.99800164 0.00292896
4495.451332 0.99955807 0.00342056
4495.488820 1.00248256 0.00329709
4495.526309 1.00212969 0.00315388
4495.563798 1.00393205 0.00318210
4495.601287 1.00381089 0.00308783
4495.638776 1.00167740 0.00329565
4495.676266 1.00276111 0.00325434
4495.713756 0.99995712 0.00349775
4495.751246 0.99750280 0.00328963
4495.788737 0.99963777 0.00330884
4495.826228 0.99916791 0.00341196
4495.863719 0.99611199 0.00302845
4495.901211 0.99659802 0.00326484
4495.938703 1.00263187 0.00362358
4495.976195 1.00179639 0.00323300
4496.013688 1.00041304 0.00323854
4496.051181 0.99579679 0.00303003
4496.088674 0.99818917 0.00333077
4496.126167 0.99903385 0.00335573
4496.163661 0.99842718 0.00295153
4496.201155 1.00306367 0.00280455
4496.238650 0.99972450 0.00309220
4496.276144 1.00305039 0.00311287
4496.313639 1.00121634 0.00297030
4496.351135 0.99988192 0.00336636
4496.388630 0.99042857 0.00346421
4496.426126 0.99526294 0.00378735
4496.463623 0.99497727 0.00327374
4496.501119 0.99621324 0.00345407
4496.538616 0.99850644 0.00307769
4496.576114 0.99844206 0.00283976
4496.613611 1.00357893 0.00311045
4496.651109 1.00204613 0.00289758
4496.688607 1.00353638 0.00331734
4496.726106 1.00351921 0.00359417
4496.763605 1.00130500 0.00328133
4496.801104 1.00063134 0.00337597
4496.838603 1.00346169 0.00299233
4496.876103 1.00464987 0.00286861
4496.913603 1.00277567 0.00320624
4496.951103 1.00325560 0.00313666
4496.988604 0.99855985 0.00307459
4497.026105 0.99766044 0.00295076
4497.063606 1.00193317 0.00320612
4497.101108 0.99956755 0.00317784
4497.138610 1.00071302 0.00286555
4497.176112 0.99862546 0.00299517
4497.213615 0.99785138 0.00291470
4497.251118 0.99613164 0.00325254
4497.288621 0.99990915 0.00321868
4497.326124 1.00231856 0.00282548
4497.363628 1.00548870 0.00302565
4497.401132 1.00288610 0.00266960
4497.438637 0.99999272 0.00312975
4497.476141 0.99651271 0.00302451
4497.513647 0.99859818 0.00315871
4497.551152 1.00310752 0.00324817
4497.588658 0.99944366 0.00275060
4497.626164 1.00122751 0.00299442
4497.663670 0.99663743 0.00325375
4497.701177 0.99867651 0.00322418
4497.738684 0.99910945 0.00323365
4497.776191 0.99833536 0.00340941
4497.813698 1.00894226 0.00366757
4497.851206 1.00550887 0.00271956
4497.888714 0.99947381 0.00276359
4497.926223 1.00247715 0.00315003
4497.963732 0.99857063 0.00272627
4498.001241 0.99573553 0.00316686
4498.038750 0.99890620 0.00325565
4498.076260 1.00606545 0.00301303
4498.113770 1.00105659 0.00294921
4498.151281 0.99699618 0.00365611
4498.188791 0.99851604 0.00301826
4498.226302 0.99537328 0.00335002
4498.263814 0.99597161 0.00309957
4498.301325 0.99774650 0.00344232
4498.338837 1.00064960 0.00319205
4498.376349 0.99655097 0.00299925
4498.413862 0.99482038 0.00277374
4498.451375 0.99238315 0.00333437
4498.488888 0.99622106 0.00313733
4498.526402 1.00166645 0.00290896
4498.563915 1.00145007 0.00304396
4498.601430 0.99962021 0.00340260
4498.638944 0.99870481 0.00338409
4498.676459 1.00005378 0.00316520
4498.713974 1.00205652 0.00346574
4498.751489 0.99874928 0.00318895
4498.789005 0.99752737 0.00300569
4498.826521 1.00274485 0.00303291
4498.864037 1.00024093 0.00316614
4498.901554 0.99642335 0.00318103
4498.939071 0.99915692 0.00329608
4498.976588 1.00401111 0.00283925
4499.014106 0.99794789 0.00363843
4499.051624 0.99874269 0.00326347
4499.089142 0.99407519 0.00327775
4499.126660 0.99528846 0.00359577
4499.164179 0.99515679 0.00327717
4499.201698 0.99057270 0.00328123
4499.239218 0.99374598 0.00300014
4499.276738 1.00053676 0.00313009
4499.314258 0.99674966 0.00302290
4499.351778 0.99824573 0.00303627
4499.389299 0.99449300 0.00349736
4499.426820 0.99804059 0.00264625
4499.464341 0.99753299 0.00309777
4499.501863 0.99921024 0.00316749
4499.539385 1.00254828 0.00328813
4499.576907 1.00631920 0.00341966
4499.614430 0.99629308 0.00317147
4499.651953 0.99858745 0.00291805
4499.689476 1.00190618 0.00339329
4499.726999 1.00051964 0.00313694
4499.764523 0.99519951 0.00304784
4499.802047 1.00041995 0.00313926
4499.839572 1.00289236 0.00303078
4499.877097 0.99731110 0.00364687
4499.914622 0.99846939 0.00336443
4499.952147 1.00231240 0.00300019
4499.989673 1.00370586 0.00318898
4500.027199 0.99991717 0.00336126
4500.064725 0.99824558 0.00333126
4500.102252 1.00282769 0.00292716
4500.139779 0.99716391 0.00336944
4500.177306 0.99815707 0.00299147
4500.214834 0.99851932 0.00294534
4500.252362 0.99944995 0.00293712
4500.289890 0.99611108 0.00341593
4500.327418 0.99727734 0.00317663
4500.364947 1.00309866 0.00279585
4500.402476 0.99618654 0.00293998
4500.440006 1.00075681 0.00335790
4500.477536 1.00132566 0.00289549
4500.515066 0.99712417 0.00326078
4500.552596 0.99672031 0.00310595
4500.590127 0.99326550 0.00345180
4500.627658 0.99095910 0.00353336
4500.665189 0.99773822 0.00381845
4500.702721 0.99896686 0.00301941
4500.740253 1.00306523 0.00327093
4500.777785 1.00558393 0.00296680
4500.815318 0.99895874 0.00296321
4500.852851 1.00105578 0.00334455
4500.890384 1.00348854 0.00316522
4500.927917 1.00555308 0.00295602
4500.965451 1.00192949 0.00263897
4501.002985 0.99941464 0.00290709
4501.040520 0.99998971 0.00323603
4501.078055 1.00087733 0.00327803
4501.115590 0.99684775 0.00306485
4501.153125 0.99555264 0.00309318
4501.190661 0.99535872 0.00330279
4501.228197 1.00012636 0.00326129
4501.265733 0.99556185 0.00326784
4501.303270 0.99666874 0.00314427
4501.340807 0.99860147 0.00308079
4501.378344 1.00120481 0.00335509
4501.415882 1.00027434 0.00301885
4501.453420 0.99728835 0.00305757
4501.490958 1.00171305 0.00329800
4501.528497 1.00146576 0.00320736
4501.566036 1.00299366 0.00309182
4501.603575 1.00206272 0.00302413
4501.641114 0.99663687 0.00320267
4501.678654 0.99351803 0.00336520
4501.716194 0.99994428 0.00338708
4501.753735 0.99848073 0.00324203
4501.791275 1.00174101 0.00322732
4501.828816 1.00409199 0.00342195
4501.866358 0.99390008 0.00350546
4501.903899 0.99599357 0.00299459
4501.941441 1.00184560 0.00344681
4501.978984 0.99765577 0.00331783
4502.016526 0.99961331 0.00306408
4502.054069 0.99629743 0.00340693
4502.091613 1.00233508 0.00286788
4502.129156 1.00071178 0.00313480
4502.166700 0.99834822 0.00336499
4502.204244 0.99694098 0.00319009
4502.241789 0.99694870 0.00314352
4502.279333 1.00029987 0.00342519
4502.316879 1.00052644 0.00332385
4502.354424 0.99980712 0.00302160
4502.391970 0.99559845 0.00342760
4502.429516 0.99991574 0.00323259
4502.467062 0.99780093 0.00325266
4502.504609 1.00016970 0.00332658
4502.542156 1.00019303 0.00335370
4502.579703 0.99774799 0.00282828
4502.617251 0.99196162 0.00302996
4502.654799 0.99847561 0.00305950
4502.692347 1.00447439 0.00302365
4502.729896 0.99838517 0.00339381
4502.767445 0.99888838 0.00329878
4502.804994 0.99913014 0.00329214
4502.842543 0.99325021 0.00347225
4502.880093 0.99357164 0.00318238
4502.917643 0.99753083 0.00317917
4502.955194 0.99611057 0.00294925
4502.992744 1.00227303 0.00307341
4503.030295 0.99969203 0.00310920
4503.067847 1.00213607 0.00327663
4503.105399 1.00097934 0.00332192
4503.142951 0.99982202 0.00322394
4503.180503 1.00123255 0.00329539
4503.218056 0.99976997 0.00337487
4503.255608 0.99627249 0.00350804
4503.293162 0.99770189 0.00285163
4503.330715 0.99820250 0.00282390
4503.368269 0.99932035 0.00344230
4503.405823 0.99951132 0.00338581
4503.443378 1.00491064 0.00290102
4503.480933 1.00248396 0.00363359
4503.518488 1.00318566 0.00368211
4503.556043 1.00166470 0.00315720
4503.593599 1.00589011 0.00338033
4503.631155 0.99928533 0.00335545
4503.668712 0.99887162 0.00340632
4503.706268 1.00278123 0.00279884
4503.743825 1.00196525 0.00317185
4503.781383 0.99856150 0.00292995
4503.818940 1.00423913 0.00309854
4503.856498 1.00271876 0.00306423
4503.894057 1.00047720 0.00310148
4503.931615 0.99771326 0.00351698
4503.969174 1.00116340 0.00335483
4504.006733 1.00200713 0.00297882
4504.044293 1.00537452 0.00310712
4504.081853 1.00283624 0.00266021
4504.119413 1.00328266 0.00324304
4504.156973 1.00373731 0.00294212
4504.194534 0.99648974 0.00359709
4504.232095 0.99986765 0.00314762
4504.269657 0.99989220 0.00303839
4504.307218 1.00203653 0.00289856
4504.344780 1.00224384 0.00260133
4504.382343 1.00196839 0.00322046
4504.419905 1.00372143 0.00263984
4504.457468 1.00311751 0.00295007
4504.495032 1.00093262 0.00282840
4504.532595 1.00289499 0.00325259
4504.570159 1.00296846 0.00337181
4504.607723 0.99812673 0.00330852
4504.645288 0.99865201 0.00297676
4504.682853 0.99565448 0.00330598
4504.720418 0.99908412 0.00330735
4504.757983 0.99835150 0.00338790
4504.795549 0.99711772 0.00289910
4504.833115 1.00180148 0.00293012
4504.870682 1.00306683 0.00312596
4504.908248 1.00543748 0.00284539
4504.945816 1.00131230 0.00290889
4504.983383 0.99717638 0.00345003
4505.020951 0.99812098 0.00340036
4505.058519 0.99219140 0.00324411
4505.096087 1.00020376 0.00307495
4505.133655 0.99799154 0.00341763
4505.171224 1.00237135 0.00298791
4505.208794 0.99922199 0.00343955
4505.246363 0.99841909 0.00330913
4505.283933 1.00142178 0.00331743
4505.321503 0.99758764 0.00314003
4505.359074 0.99864287 0.00306360
4505.396645 0.99942883 0.00321705
4505.434216 0.99909166 0.00326531
4505.471787 1.00129974 0.00306991
4505.509359 0.99805711 0.00306302
4505.546931 1.00091784 0.00298943
4505.584503 1.00322803 0.00309807
4505.622076 0.99714519 0.00404925
4505.659649 0.99277615 0.00340816
4505.697222 0.99192708 0.00343367
4505.734796 0.99732607 0.00353454
4505.772370 1.00074035 0.00289323
4505.809944 1.00371715 0.00308156
4505.847519 0.99798679 0.00345413
4505.885094 0.99823346 0.00339642
4505.922669 1.00336416 0.00334167
4505.960244 0.99734084 0.00317902
4505.997820 1.00088460 0.00332001
4506.035396 1.00087177 0.00323431
4506.072973 0.99662869 0.00295970
4506.110549 1.00045975 0.00303879
4506.148126 0.99989991 0.00308509
4506.185704 0.99936894 0.00334267
4506.223282 1.00493031 0.00280231
4506.260860 1.00317755 0.00346070
4506.298438 1.00154293 0.00356596
4506.336017 0.99783034 0.00304927
4506.373595 0.99611906 0.00294121
4506.411175 0.99839628 0.00352949
4506.448754 0.99993549 0.00311042
4506.486334 1.00043610 0.00314014
4506.523914 0.99970734 0.00323656
4506.561495 1.00168309 0.00357950
4506.599076 1.00036452 0.00352163
4506.636657 1.00013055 0.00331979
4506.674238 0.99909680 0.00330578
4506.711820 0.99842643 0.00309146
4506.749402 0.99935203 0.00305895
4506.786985 0.99701371 0.00334865
4506.824567 0.99574237 0.00350223
4506.862150 1.00166820 0.00330254
4506.899734 0.99732036 0.00344804
4506.937317 1.00074137 0.00338182
4506.974901 1.00100073 0.00300286
4507.012486 1.00035364 0.00343738
4507.050070 1.00109381 0.00335868
4507.087655 0.99838220 0.00272346
4507.125240 0.99948080 0.00354556
4507.162826 1.00085602 0.00287575
4507.200412 0.99934087 0.00334735
4507.237998 0.99549658 0.00319177
4507.275584 0.99230625 0.00333874
4507.313171 0.99510568 0.00298786
4507.350758 0.99547808 0.00300791
4507.388346 0.99789833 0.00331579
4507.425933 1.00107858 0.00319743
4507.463521 0.99546843 0.00335765
4507.501110 0.99773368 0.00299672
4507.538699 0.99859984 0.00315997
4507.576287 1.00118572 0.00326692
4507.613877 0.99762900 0.00341539
4507.651466 0.99795821 0.00289805
4507.689056 0.99560005 0.00302013
4507.726647 0.99845061 0.00344641
4507.764237 0.99398669 0.00305034
4507.801828 0.99702692 0.00303826
4507.839419 0.99573539 0.00312034
4507.877011 0.99578613 0.00361520
4507.914602 0.99606848 0.00342734
4507.952195 0.99726527 0.00352970
4507.989787 0.99876946 0.00345706
4508.027380 0.99540762 0.00356004
4508.064973 0.99684383 0.00311177
4508.102566 0.99343040 0.00345276
4508.140160 0.98922937 0.00327575
4508.177754 0.99340194 0.00351890
4508.215348 0.99414147 0.00334912
4508.252943 0.99216348 0.00335036
4508.290538 0.99367576 0.00302739
4508.328133 0.99649618 0.00316008
4508.365729 0.98970528 0.00329266
4508.403324 0.98630258 0.00357218
4508.440921 0.98784084 0.00335828
4508.478517 0.99208357 0.00327596
4508.516114 0.99046097 0.00313379
4508.553711 0.99380213 0.00331688
4508.591309 0.98672207 0.00321977
4508.628906 0.99175426 0.00355006
4508.666504 0.98953692 0.00370084
4508.704103 0.98585539 0.00307357
4508.741701 0.99057113 0.00349343
4508.779300 0.98935458 0.00338907
4508.816900 0.98865959 0.00338787
4508.854499 0.98787358 0.00327303
4508.892099 0.98748953 0.00319629
4508.929700 0.98817904 0.00343138
4508.967300 0.98581525 0.00337596
4509.004901 0.98782107 0.00343664
4509.042502 0.98782780 0.00315062
4509.080104 0.98729607 0.00331986
4509.117706 0.98630865 0.00299468
4509.155308 0.98425077 0.00321209
4509.192910 0.98853603 0.00334242
4509.230513 0.98697416 0.00298488
4509.268116 0.98761084 0.00327575
4509.305720 0.99353964 0.00342172
4509.343323 0.98664076 0.00345215
4509.380927 0.98960989 0.00309269
4509.418532 0.99144607 0.00337497
4509.456136 0.99301722 0.00345024
4509.493741 0.98896071 0.00322084
4509.531347 0.98461877 0.00308115
4509.568952 0.98664080 0.00331225
4509.606558 0.98804079 0.00315769
4509.644164 0.98947079 0.00289679
4509.681771 0.99223412 0.00367153
4509.719378 0.98941440 0.00339222
4509.756985 0.98669986 0.00308732
4509.794592 0.98435105 0.00283067
4509.832200 0.98118902 0.00306388
4509.869808 0.98609921 0.00296912
4509.907417 0.98186142 0.00304668
4509.945025 0.98081477 0.00352017
4509.982635 0.98143439 0.00368688
4510.020244 0.98150304 0.00344049
4510.057854 0.97271771 0.00303822
4510.095464 0.97602224 0.00371067
4510.133074 0.97518723 0.00315105
4510.170685 0.97673698 0.00299002
4510.208295 0.97148817 0.00351998
4510.245907 0.97129438 0.00377275
4510.283518 0.97317632 0.00358189
4510.321130 0.97381803 0.00296343
4510.358742 0.97328739 0.00340745
4510.396355 0.96962792 0.00342413
4510.433968 0.97129428 0.00361888
4510.471581 0.96657099 0.00304977
4510.509194 0.96567001 0.00345654
4510.546808 0.96720330 0.00381407
4510.584422 0.96497409 0.00349349
4510.622036 0.96245538 0.00307415
4510.659651 0.96559357 0.00334519
4510.697266 0.97105927 0.00340966
4510.734881 0.96639898 0.00305320
4510.772497 0.96633759 0.00336973
4510.810113 0.96811465 0.00330036
4510.847729 0.96800604 0.00314280
4510.885346 0.96870773 0.00306408
4510.922963 0.95850653 0.00310632
4510.960580 0.96131627 0.00313726
4510.998197 0.97124522 0.00323025
4511.035815 0.96635975 0.00307356
4511.073433 0.96469963 0.00320476
4511.111052 0.96195576 0.00333239
4511.148671 0.96474080 0.00318041
4511.186290 0.96543696 0.00316209
4511.223909 0.96451449 0.00358679
4511.261529 0.96604638 0.00329648
4511.299149 0.96569787 0.00322287
4511.336769 0.96514361 0.00368334
4511.374390 0.96161105 0.00348049
4511.412011 0.96070465 0.00329629
4511.449632 0.96656760 0.00310309
4511.487254 0.96983768 0.00355050
4511.524876 0.96529139 0.00334834
4511.562498 0.97070040 0.00343625
4511.600120 0.97130080 0.00327814
4511.637743 0.96975113 0.00333929
4511.675366 0.96490681 0.00343490
4511.712990 0.96765475 0.00320306
4511.750614 0.97160113 0.00304589
4511.788238 0.97329512 0.00312199
4511.825862 0.97653605 0.00336412
4511.863487 0.97954415 0.00300149
4511.901112 0.97725079 0.00309390
4511.938737 0.97791621 0.00346705
4511.976363 0.97760855 0.00357605
4512.013989 0.98167868 0.00358986
4512.051615 0.98112191 0.00276261
4512.089242 0.98117225 0.00367797
4512.126869 0.98546039 0.00289081
4512.164496 0.98313797 0.00323839
4512.202124 0.98531392 0.00328286
4512.239752 0.98490872 0.00378164
4512.277380 0.98412066 0.00328473
4512.315008 0.98621662 0.00313804
4512.352637 0.98081745 0.00350019
4512.390266 0.98876139 0.00313815
4512.427896 0.98523242 0.00340169
4512.465525 0.98562746 0.00347568
4512.503155 0.99050938 0.00316078
4512.540786 0.99372752 0.00339590
4512.578417 0.98818951 0.00305604
4512.616048 0.98869240 0.00345644
4512.653679 0.98434088 0.00306763
4512.691311 0.99140948 0.00356513
4512.728942 0.98732838 0.00300304
4512.766575 0.99217413 0.00354449
4512.804207 0.98748864 0.00361831
4512.841840 0.98610539 0.00334619
4512.879473 0.98722256 0.00330790
4512.917107 0.98357717 0.00293873
4512.954741 0.99020177 0.00346555
4512.992375 0.99141517 0.00281684
4513.030009 0.99516014 0.00338982
4513.067644 0.99104573 0.00346469
4513.105279 0.98559611 0.00368717
4513.142915 0.99380601 0.00352335
4513.180550 0.99192785 0.00358368
4513.218186 0.99300076 0.00317786
4513.255823 0.99151474 0.00287350
4513.293459 0.98785434 0.00313898
4513.331096 0.98879756 0.00308653
4513.368734 0.98516976 0.00348226
4513.406371 0.98890440 0.00326804
4513.444009 0.99121442 0.00305715
4513.481647 0.99070787 0.00309609
4513.519286 0.99541327 0.00284418
4513.556925 0.99623353 0.00301441
4513.594564 0.99563583 0.00296506
4513.632203 0.99253809 0.00340887
4513.669843 0.98740520 0.00328490
4513.707483 0.98688031 0.00324989
4513.745124 0.98839834 0.00360563
4513.782765 0.98382810 0.00312958
4513.820406 0.98341943 0.00346785
4513.858047 0.98741433 0.00360206
4513.895689 0.98376071 0.00314299
4513.933331 0.98082875 0.00336471
4513.970973 0.98301897 0.00339749
4514.008616 0.98081868 0.00320962
4514.046259 0.97214767 0.00357685
4514.083902 0.97584351 0.00322596
4514.121545 0.97590648 0.00353577
4514.159189 0.98220711 0.00315852
4514.196833 0.97483010 0.00348032
4514.234478 0.96674478 0.00318177
4514.272123 0.96409176 0.00300075
4514.309768 0.96096349 0.00315468
4514.347413 0.96530980 0.00290463
4514.385059 0.96301404 0.00320114
4514.422705 0.95346338 0.00318288
4514.460352 0.95356524 0.00322759
4514.497998 0.95137277 0.00319127
4514.535645 0.95603529 0.00322402
4514.573293 0.95793372 0.00308710
4514.610940 0.95912448 0.00378594
4514.648588 0.95279180 0.00329449
4514.686236 0.95236918 0.00329469
4514.723885 0.95545141 0.00363918
4514.761534 0.94945016 0.00305971
4514.799183 0.94258561 0.00314835
4514.836833 0.94449857 0.00360874
4514.874483 0.94701483 0.00351717
4514.912133 0.94839352 0.00347760
4514.949783 0.95299211 0.00350298
4514.987434 0.94668827 0.00291980
4515.025085 0.95060300 0.00372618
4515.062736 0.94615312 0.00301925
4515.100388 0.94275906 0.00323294
4515.138040 0.93669364 0.00327702
4515.175693 0.94502009 0.00322263
4515.213345 0.94747619 0.00299357
4515.250998 0.94402231 0.00278923
4515.288652 0.94088651 0.00253243
4515.326305 0.94683610 0.00342026
4515.363959 0.94571983 0.00316510
4515.401613 0.94186123 0.00286317
4515.439268 0.94512990 0.00341060
4515.476923 0.94968241 0.00342819
4515.514578 0.95293820 0.00330732
4515.552233 0.95224942 0.00299387
4515.589889 0.95190915 0.00338966
4515.627545 0.94725366 0.00347694
4515.665202 0.95150833 0.00328963
4515.702859 0.95151519 0.00337894
4515.740516 0.95216578 0.00315029
4515.778173 0.95430905 0.00329298
4515.815831 0.95516981 0.00293076
4515.853489 0.95427149 0.00359648
4515.891147 0.95631926 0.00313575
4515.928806 0.95432936 0.00317045
4515.966465 0.95991873 0.00320055
4516.004124 0.96587586 0.00302106
4516.041783 0.96102510 0.00323381
4516.079443 0.96183383 0.00314122
4516.117104 0.95834505 0.00348206
4516.154764 0.96286220 0.00306046
4516.192425 0.96511538 0.00315062
4516.230086 0.96327452 0.00297482
4516.267748 0.97083169 0.00321174
4516.305409 0.96492527 0.00300756
4516.343071 0.96804259 0.00324732
4516.380734 0.96432048 0.00349787
4516.418396 0.96604418 0.00327909
4516.456060 0.96947775 0.00296165
4516.493723 0.96413719 0.00309116
4516.531387 0.96586693 0.00275662
4516.569051 0.96815588 0.00314352
4516.606715 0.96731071 0.00306701
4516.644379 0.96681850 0.00319404
4516.682044 0.97187120 0.00340573
4516.719710 0.96738526 0.00330180
4516.757375 0.96344403 0.00302271
4516.795041 0.96216983 0.00317183
4516.832707 0.96808375 0.00351431
4516.870374 0.96960107 0.00354992
4516.908040 0.96907733 0.00344966
4516.945708 0.96647843 0.00315839
4516.983375 0.96645146 0.00343975
4517.021043 0.96982106 0.00326795
4517.058711 0.96249941 0.00348343
4517.096379 0.96442289 0.00362381
4517.134048 0.96685940 0.00306381
4517.171717 0.96560450 0.00326195
4517.209386 0.96622893 0.00351836
4517.247056 0.96246828 0.00331957
4517.284726 0.96769685 0.00336747
4517.322396 0.96480205 0.00345787
4517.360067 0.96465015 0.00340200
4517.397737 0.96256242 0.00320092
4517.435409 0.96518267 0.00307606
4517.473080 0.96580904 0.00300733
4517.510752 0.96732191 0.00307850
4517.548424 0.96944931 0.00304803
4517.586097 0.97163847 0.00337253
4517.623769 0.96972518 0.00288407
4517.661442 0.97358844 0.00295291
4517.699116 0.97248591 0.00287328
4517.736790 0.97223164 0.00322412
4517.774464 0.97037576 0.00294518
4517.812138 0.96977731 0.00279577
4517.849813 0.97039349 0.00357341
4517.887488 0.97216620 0.00363327
4517.925163 0.97651071 0.00299350
4517.962838 0.97560251 0.00331566
4518.000514 0.97614457 0.00332000
4518.038191 0.97552415 0.00332121
4518.075867 0.97525435 0.00348422
4518.113544 0.97857435 0.00337752
4518.151221 0.98419767 0.00320905
4518.188899 0.98016356 0.00296996
4518.226576 0.98378691 0.00312345
4518.264254 0.98557344 0.00320370
4518.301933 0.98200619 0.00337767
4518.339612 0.98532442 0.00323807
4518.377291 0.98965525 0.00286776
4518.414970 0.98535119 0.00314290
4518.452650 0.98279836 0.00344187
4518.490330 0.98326390 0.00319011
4518.528010 0.98712425 0.00295446
4518.565691 0.98367846 0.00371707
4518.603372 0.98573227 0.00313665
4518.641053 0.98675562 0.00322776
4518.678734 0.98206967 0.00292493
4518.716416 0.98905126 0.00324963
4518.754099 0.99175916 0.00313198
4518.791781 0.98895529 0.00293581
4518.829464 0.99967075 0.00318656
4518.867147 0.98915262 0.00320936
4518.904830 0.99470376 0.00333595
4518.942514 0.99677683 0.00367695
4518.980198 0.99466701 0.00367974
4519.017883 0.99452902 0.00380402
4519.055567 0.98721898 0.00338282
4519.093252 0.99166202 0.00313191
4519.130938 0.99692899 0.00306829
4519.168623 0.99579289 0.00337388
4519.206309 0.99820092 0.00329603
4519.243996 0.99800440 0.00344294
4519.281682 0.99552871 0.00354398
4519.319369 0.99380148 0.00335070
4519.357056 0.99663159 0.00313263
4519.394744 0.99793212 0.00317297
4519.432432 0.99547691 0.00350707
4519.470120 0.99897759 0.00340512
4519.507808 0.99919764 0.00328240
4519.545497 0.99258358 0.00346273
4519.583186 0.99617820 0.00354841
